Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Behavioral Data,Purchase History,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Segmentation Group,Age_Group,Income_Level,Spending_Category,DBSCAN_Cluster
62833,61,0,2,2,0,3,27643,0,600,3,4,173384,1345,3,4,0,0,1,4,2,1,1,0
41637,25,1,1,2,9,3,69436,0,1176,3,0,151616,4058,3,1,0,3,2,1,3,2,1,0
58560,40,0,2,1,9,7,144490,4,1448,2,2,108960,4139,1,1,1,4,4,2,0,3,1,0
2929,39,0,2,1,0,7,132375,4,1543,4,4,493933,4601,0,0,1,0,4,1,0,3,2,0
4830,24,0,0,4,22,2,107464,2,1005,1,1,683856,1368,3,1,0,4,3,1,3,0,0,0
49881,29,1,3,0,16,5,31860,2,1903,4,0,660771,2178,0,4,0,4,2,0,0,1,0,0
74834,65,1,4,3,29,7,58765,0,1929,3,0,666483,2485,0,0,0,1,4,4,2,2,0,0
88906,62,1,1,3,8,4,135387,1,2002,1,1,217948,1705,3,4,3,2,4,3,2,3,1,0
76507,31,0,0,2,32,2,145447,2,1344,2,4,171091,1057,0,3,3,0,3,1,0,3,1,0
58798,22,0,3,0,8,4,148044,2,1885,3,2,620446,1920,2,4,1,3,1,0,3,3,2,0
81483,42,0,2,3,17,7,96113,2,1439,0,2,974682,3601,2,0,1,0,3,2,1,0,0,0
32136,31,0,4,4,20,2,125218,0,750,3,3,784746,1237,3,3,3,0,4,2,0,3,0,0
67905,55,0,0,3,2,1,109951,1,157,0,4,444433,680,0,2,4,4,2,3,1,0,2,0
10031,25,1,1,0,13,1,68218,3,984,0,2,773380,4239,2,1,3,3,3,0,3,2,0,0
82065,67,1,0,3,15,0,22575,4,1928,2,2,249206,3142,2,2,4,4,1,0,2,1,1,0
45913,28,1,0,0,12,3,40775,4,1446,0,0,985977,672,2,0,1,2,1,2,0,1,0,0
42056,68,1,3,0,28,5,79575,0,468,0,1,799268,4180,0,3,1,3,1,4,2,2,0,0
85096,24,0,4,0,7,5,145852,2,24,2,1,88100,4874,2,4,2,2,0,1,3,3,1,0
71795,68,1,0,2,17,7,143825,2,1485,1,0,487036,4428,1,1,0,3,4,3,2,3,2,0
18478,45,1,0,0,14,1,106326,4,1467,1,1,316907,3566,1,0,2,0,2,1,1,0,1,0
40752,47,0,2,0,23,0,41476,2,862,0,1,533635,651,3,0,1,1,4,1,1,1,2,0
66189,25,0,0,2,22,8,149999,3,1282,4,2,164755,1635,2,0,4,2,1,0,3,3,1,0
70916,40,1,1,4,31,7,36039,3,1051,3,2,592648,1850,0,4,3,3,1,2,0,1,2,0
81495,68,0,2,2,2,2,141956,2,1090,2,2,480367,1709,2,4,4,2,2,1,2,3,2,0
27260,54,0,2,1,32,7,122422,1,1692,3,2,742561,4393,1,2,3,0,4,3,1,3,0,0
43435,40,0,4,2,33,7,49555,0,1151,0,4,501542,3556,3,4,1,0,2,1,0,1,2,0
30416,65,1,0,1,27,4,119421,1,1973,0,3,622562,2913,1,1,3,1,4,0,2,3,2,0
63979,34,1,1,2,9,3,93270,1,1668,3,4,77443,4370,0,4,3,1,0,1,0,0,1,0
4834,36,0,4,2,12,3,141804,2,216,0,1,387825,1867,2,2,1,2,0,4,0,3,2,0
2699,57,0,4,2,32,2,21536,1,1901,0,2,808707,3963,1,0,4,4,1,3,1,1,0,0
13911,27,1,1,2,2,4,52287,2,936,0,1,657107,955,3,2,1,4,0,0,0,2,0,0
76546,30,0,4,3,20,5,121381,2,1548,0,3,695531,4417,3,2,3,1,2,0,0,3,0,0
3723,45,0,2,2,34,5,67849,1,893,2,4,466965,719,2,2,0,0,4,2,1,2,2,0
46829,67,1,2,1,1,8,131054,3,1465,0,1,172304,3047,1,3,3,4,1,3,2,3,1,0
80087,55,0,1,2,3,4,114726,0,1448,1,2,82083,906,3,4,4,4,0,4,1,0,1,0
53124,68,0,1,3,22,3,138137,4,1046,0,1,586998,2461,2,0,0,0,4,0,2,3,2,0
31116,32,0,4,0,25,6,127685,2,1703,4,1,77236,3252,2,1,4,3,2,0,0,3,1,0
46465,56,1,3,1,29,4,116297,2,70,1,4,548439,3027,2,4,2,3,1,3,1,3,2,0
28403,26,1,4,1,31,6,120468,3,1883,1,2,629782,2347,2,2,0,3,1,4,0,3,2,0
64938,69,0,3,0,28,4,31698,2,500,1,3,702536,4500,1,0,1,4,1,3,2,1,0,0
74332,67,1,1,2,18,4,115100,4,1836,0,2,180942,4791,1,4,0,1,2,4,2,0,1,0
29334,64,1,1,0,0,8,84158,3,736,2,4,963168,2768,2,2,3,4,3,4,2,0,0,0
86421,59,1,3,0,9,3,120807,0,989,3,3,91762,3975,1,1,0,1,0,2,1,3,1,0
3468,20,1,0,3,18,3,119815,4,1526,4,2,984767,4327,2,3,3,3,3,2,3,3,0,0
65410,25,1,2,4,28,6,146141,4,1069,1,1,288092,4031,2,0,4,3,1,4,3,3,1,0
86727,64,0,1,4,23,8,111814,4,19,3,3,550992,4156,1,0,3,2,1,2,2,0,2,0
70849,22,1,1,0,9,1,43358,0,1117,2,3,263164,686,0,2,0,3,2,0,3,1,1,0
55436,22,0,1,1,16,6,32666,1,861,2,4,661868,4309,0,1,0,1,2,2,3,1,0,0
85389,51,0,4,2,0,5,35644,2,1290,1,4,633393,4498,1,2,2,2,1,1,1,1,2,0
24828,36,1,0,0,17,4,146322,2,1558,4,0,438969,4366,0,4,3,2,2,4,0,3,2,0
2659,64,0,0,2,7,1,38323,1,1152,3,1,346472,4418,2,4,1,2,1,1,2,1,2,0
11122,63,1,4,3,27,6,33271,0,1617,2,0,113669,4604,2,4,1,4,3,3,2,1,1,0
38120,31,0,1,2,29,0,105451,1,1125,2,2,515786,3495,1,3,4,4,3,2,0,0,2,0
60665,64,1,1,0,27,4,27244,1,529,1,2,529158,927,1,1,0,2,1,1,2,1,2,0
63165,50,1,4,0,3,2,100880,2,1845,2,0,599977,690,1,3,2,0,2,2,1,0,2,0
71630,37,1,2,1,4,3,62827,1,1916,2,0,100016,3430,1,2,0,3,2,4,0,2,1,0
70412,30,0,3,1,29,6,144902,3,1605,0,0,482566,4562,3,1,1,4,2,2,0,3,2,0
14660,57,1,2,0,31,1,24976,1,1080,4,2,159793,1139,2,2,2,2,1,0,1,1,1,0
65751,69,0,0,4,15,0,118637,0,375,0,4,150655,4124,0,0,4,4,4,0,2,3,1,0
68584,60,1,0,3,13,5,24630,2,997,0,4,188063,1371,3,4,2,0,1,3,1,1,1,0
88670,48,1,4,1,2,0,76853,2,1300,0,4,783242,3431,1,4,3,2,1,4,1,2,0,0
6500,33,0,0,4,17,2,50752,4,436,3,2,375680,3466,1,2,4,0,2,1,0,1,2,0
70149,69,1,0,1,13,2,110129,1,256,0,0,798122,771,2,2,0,4,2,1,2,0,0,0
69461,43,0,1,0,2,7,131211,2,1483,1,4,89144,2416,2,4,1,3,0,4,1,3,1,0
54083,32,0,0,0,20,4,115029,2,1703,1,4,106542,4909,2,1,3,0,3,3,0,0,1,0
19195,20,0,3,3,5,7,110009,1,10,2,2,442773,3372,1,2,1,1,3,1,3,0,2,0
38161,41,0,4,3,29,1,109624,2,1254,2,0,303067,2490,3,3,2,1,0,2,1,0,1,0
97945,22,1,4,4,0,4,36560,0,366,3,4,626859,4296,2,4,3,1,3,0,3,1,2,0
24260,33,0,3,4,24,5,67378,2,1282,3,2,507538,4927,1,3,4,3,1,0,0,2,2,0
44173,27,1,0,0,28,0,123053,2,1243,1,4,230966,2225,2,2,2,4,0,4,0,3,1,0
21362,31,1,4,2,34,2,50406,4,1080,0,3,486961,4466,0,1,4,4,4,1,0,1,2,0
23962,32,1,3,0,4,3,71355,0,338,3,4,237799,4672,1,3,2,3,0,1,0,2,1,0
73973,54,0,0,4,2,2,119863,0,250,0,3,728291,1636,1,2,0,4,3,0,1,3,0,0
65215,43,0,4,4,0,5,37768,3,1261,0,2,527248,1902,2,1,0,1,1,1,1,1,2,0
69702,26,0,2,1,17,0,129899,0,1794,3,1,464864,1223,2,4,1,0,0,2,0,3,2,0
37315,31,1,1,0,7,3,93726,2,1256,0,1,326329,3042,3,2,0,1,1,4,0,0,2,0
80262,26,1,2,4,15,5,127281,2,997,3,2,87372,3197,1,0,4,1,1,3,0,3,1,0
48447,44,0,2,3,3,1,55780,1,150,1,3,202960,609,2,0,3,0,1,1,1,2,1,0
76492,25,0,1,1,6,8,125238,0,759,3,1,383703,1855,2,3,4,4,1,0,3,3,2,0
84749,36,1,0,3,9,7,68127,1,1513,0,1,552116,1155,0,1,4,1,2,0,0,2,2,0
64181,36,1,1,3,11,3,74744,1,220,2,1,781023,3269,0,1,2,4,2,2,0,2,0,0
57981,39,1,4,4,14,4,89801,1,742,0,4,649483,4948,0,2,2,4,2,1,0,0,0,0
33378,69,1,1,2,33,0,106034,2,1148,0,3,366051,3577,3,1,3,0,2,1,2,0,2,0
74987,65,1,1,0,11,0,53235,2,41,0,0,161036,4047,2,3,0,2,2,1,2,2,1,0
86418,36,1,4,4,7,1,69907,2,1692,1,0,373994,944,1,1,1,2,4,2,0,2,2,0
12408,53,0,1,0,7,3,119238,1,1331,4,3,511473,2105,2,2,0,1,0,4,1,3,2,0
43337,44,0,4,2,21,8,42159,1,1530,3,2,781411,2937,0,0,3,0,1,3,1,1,0,0
62165,34,0,4,1,14,2,92158,4,1262,1,3,595950,1325,3,1,3,0,1,1,0,0,2,0
36959,45,0,1,2,8,5,40972,2,1803,1,0,337590,2644,2,3,3,0,4,0,1,1,2,0
47252,68,1,4,1,4,0,117928,2,1510,4,2,489828,4710,2,2,1,3,1,1,2,3,2,0
94649,43,0,3,1,0,3,98515,4,1335,1,1,131809,2954,3,0,3,2,0,2,1,0,1,0
37662,58,1,1,0,18,4,47482,1,1013,4,2,387271,1096,1,0,0,0,3,4,1,1,2,0
79860,49,1,0,0,32,4,97573,3,421,2,0,184869,2696,0,1,4,4,4,4,1,0,1,0
12649,56,0,0,0,31,4,144118,4,1745,2,1,418809,3584,0,0,4,2,3,0,1,3,2,0
78745,57,0,2,3,21,3,41483,2,858,1,2,410998,4570,2,1,0,2,1,1,1,1,2,0
83463,26,1,4,3,26,3,80734,1,1124,3,4,696190,631,3,0,3,3,2,1,0,0,0,0
41973,51,1,3,3,19,3,83416,2,1135,4,4,406012,1108,3,4,2,4,4,1,1,0,2,0
52503,30,1,0,3,12,5,41986,0,907,4,2,804514,2292,3,3,3,4,2,2,0,1,0,0
76098,45,0,2,3,13,7,117945,2,124,0,2,977412,1836,3,0,4,4,3,1,1,3,0,0
75325,69,0,4,0,8,6,43404,1,299,2,4,87769,4398,1,0,1,1,2,1,2,1,1,0
33186,40,1,0,2,7,4,67376,2,1257,2,1,743618,1729,2,3,2,3,2,2,0,2,0,0
51613,32,1,2,1,33,8,27020,4,860,4,4,269232,4589,2,4,2,0,0,1,0,1,1,0
75108,64,0,0,4,24,4,40647,2,1746,4,2,961590,2742,0,2,4,2,0,1,2,1,0,0
53961,19,1,0,0,32,8,145579,0,682,2,0,302539,1692,1,0,1,1,4,2,3,3,1,0
31373,67,0,4,2,23,2,75916,1,230,4,4,528828,4413,2,1,4,1,1,0,2,2,2,0
41529,49,1,3,3,7,8,25081,4,949,3,0,975937,4937,2,0,4,3,3,4,1,1,0,0
3918,31,0,3,3,15,6,112358,1,1312,0,1,173248,3513,2,2,3,2,2,1,0,0,1,0
61458,67,1,1,3,8,8,125067,0,1184,4,3,349055,704,2,4,0,2,4,3,2,3,2,0
36869,48,0,3,4,8,0,123596,3,1678,0,2,139471,3467,1,0,2,3,4,0,1,3,1,0
18737,32,0,0,4,5,0,39440,1,1030,3,0,667147,4488,3,4,1,4,1,4,0,1,0,0
57871,27,0,1,4,30,5,142615,0,1260,2,2,774835,3474,0,1,2,2,1,2,0,3,0,0
57313,60,0,0,2,30,6,88003,4,950,0,1,541381,2507,2,2,1,4,3,1,1,0,2,0
82982,54,0,4,0,28,4,62510,2,1015,4,2,723319,1421,2,2,1,1,4,1,1,2,0,0
41134,27,0,0,2,33,3,45001,3,226,0,2,290709,4349,0,0,4,3,2,0,0,1,1,0
74461,57,0,1,4,9,4,63598,0,468,4,4,872137,4634,2,0,3,3,4,2,1,2,0,0
41574,59,1,4,1,10,8,21492,1,1363,0,0,162901,4499,3,0,1,0,2,0,1,1,1,0
68542,61,0,0,3,1,3,116784,2,1042,4,4,244289,4511,2,2,0,1,3,4,2,3,1,0
97780,63,0,1,3,15,8,37214,2,1563,1,1,814489,3095,2,2,2,2,3,3,2,1,0,0
36034,45,1,4,4,0,1,142777,0,1910,0,4,768924,3289,0,1,1,4,3,4,1,3,0,0
78922,31,0,0,3,9,7,94189,1,108,4,4,180535,607,1,3,1,4,0,0,0,0,1,0
88839,60,1,1,3,19,2,52902,0,1315,4,4,546506,4508,0,3,1,4,4,0,1,2,2,0
36796,20,1,3,4,26,0,101282,4,1588,4,1,584349,3611,1,1,1,2,3,2,3,0,2,0
90059,65,1,3,4,14,7,137654,2,1359,2,1,594943,2833,2,0,0,2,1,2,2,3,2,0
2142,48,0,3,0,1,1,66844,1,1447,0,2,104195,3584,2,0,1,4,0,3,1,2,1,0
66088,53,0,0,1,32,8,60717,4,67,3,2,792511,1368,2,1,3,0,0,0,1,2,0,0
6745,23,1,3,4,3,6,56751,1,828,2,3,493554,2465,1,0,3,4,2,0,3,2,2,0
29481,33,1,1,0,20,6,37593,4,1446,3,0,99694,4466,0,2,2,4,1,1,0,1,1,0
94812,31,1,0,1,2,8,68110,1,1890,0,0,214043,1610,1,3,2,3,4,4,0,2,1,0
57875,58,1,2,4,13,6,54401,4,1130,2,0,953221,1810,0,1,4,2,1,0,1,2,0,0
54070,54,0,3,4,24,1,52115,0,1202,3,0,629468,4496,1,1,0,2,2,2,1,2,2,0
16911,32,0,1,0,26,8,37995,0,1222,4,0,484737,2972,1,2,1,2,3,3,0,1,2,0
13289,60,1,4,4,22,7,61975,2,1015,2,0,345429,1755,1,2,3,2,1,4,1,2,2,0
96930,46,0,0,3,1,5,33060,1,1717,1,0,229298,1092,3,1,1,0,0,3,1,1,1,0
48327,25,1,0,2,7,1,74843,3,1347,0,0,201232,3134,2,1,0,1,1,4,3,2,1,0
83070,58,0,1,2,20,0,36953,0,593,3,2,971258,3568,2,0,4,3,2,4,1,1,0,0
77754,68,0,0,2,24,4,106692,3,633,4,3,325741,1882,3,0,1,4,1,3,2,0,2,0
48783,31,0,4,0,13,0,33396,0,1193,0,0,516251,2532,2,3,1,4,0,3,0,1,2,0
37149,64,1,0,2,4,8,45247,0,2002,3,1,85104,3637,2,4,1,4,3,0,2,1,1,0
61962,55,1,0,2,12,3,55646,2,156,0,0,891516,1539,3,3,3,3,1,3,1,2,0,0
67211,29,0,3,3,11,7,138063,0,477,0,1,419621,3027,2,0,3,3,2,2,0,3,2,0
15027,68,0,0,4,7,8,113276,4,1159,1,3,195546,3514,3,2,3,0,2,3,2,0,1,0
2646,25,1,2,4,26,8,26020,2,1447,3,0,555891,3120,0,4,0,4,4,0,3,1,2,0
62384,68,1,0,2,23,3,55240,3,107,3,0,585211,3011,1,4,1,3,0,1,2,2,2,0
4591,26,0,1,2,13,7,90022,3,656,2,3,155119,1139,1,0,0,3,4,3,0,0,1,0
38238,69,1,2,4,20,0,112043,4,1970,2,4,603499,4459,0,1,1,1,0,2,2,0,2,0
14764,69,0,4,2,28,3,119964,1,1643,3,2,818784,2131,2,0,3,0,2,0,2,3,0,0
71458,56,1,1,2,4,1,78437,2,750,0,3,970166,1675,3,2,0,4,0,4,1,2,0,0
39029,32,1,3,3,12,7,148038,0,523,2,2,520744,1788,2,2,3,3,4,4,0,3,2,0
34194,62,1,0,3,12,2,90971,0,1517,0,4,173364,2518,3,0,2,0,2,4,2,0,1,0
86258,37,1,1,0,0,3,69680,0,435,1,0,502540,2564,0,3,0,2,2,0,0,2,2,0
77176,34,1,1,1,21,2,141494,0,1290,0,1,433124,2254,1,0,4,2,2,3,0,3,2,0
64569,68,0,1,2,13,4,70966,4,1710,2,3,793560,1187,2,0,1,1,0,0,2,2,0,0
61812,62,0,3,0,21,7,136853,4,737,0,0,778067,2129,2,3,0,1,0,4,2,3,0,0
95864,58,0,3,0,20,1,136843,3,746,2,0,629312,2998,3,1,1,0,1,4,1,3,2,0
63398,20,0,1,2,11,6,56626,2,1129,3,1,478987,4498,2,0,3,4,2,4,3,2,2,0
78621,36,1,1,4,8,8,144844,2,870,2,0,193526,2511,0,2,3,2,2,3,0,3,1,0
34883,30,0,2,4,26,6,46974,2,1631,3,2,311073,1494,0,0,2,2,2,0,0,1,1,0
69417,65,0,1,1,30,0,38706,2,239,0,2,629232,3072,2,3,0,1,2,2,2,1,2,0
89185,43,0,1,3,18,2,123247,1,421,3,0,221252,3728,1,0,4,1,1,4,1,3,1,0
22533,41,1,3,3,13,1,95266,4,1591,0,4,332566,2795,0,0,3,4,4,2,1,0,2,0
38606,42,1,0,3,28,4,72782,1,450,3,2,230069,4080,2,0,2,0,1,1,1,2,1,0
62205,21,0,2,4,3,7,72655,2,751,3,2,958227,2225,0,2,0,4,4,3,3,2,0,0
91883,62,1,1,0,9,3,102729,0,760,3,0,183792,3918,1,2,3,0,2,3,2,0,1,0
53287,65,1,3,1,21,7,63436,2,318,1,1,571356,2253,1,1,3,3,0,0,2,2,2,0
71632,50,1,0,1,10,8,132501,0,1186,0,0,152493,3563,2,3,4,4,2,3,1,3,1,0
96769,32,1,0,2,26,6,34747,4,1222,4,3,787102,926,3,2,2,4,0,1,0,1,0,0
83616,39,0,3,3,13,1,105044,2,229,3,1,876902,3738,3,2,3,2,2,2,0,0,0,0
55810,41,1,1,2,14,6,135243,3,1743,3,0,168636,1742,1,0,3,2,1,1,1,3,1,0
37359,22,1,1,1,11,1,64998,1,1945,1,0,176679,1810,2,0,1,0,0,2,3,2,1,0
74875,69,0,3,4,9,7,120751,4,1987,1,1,533542,4507,1,3,1,4,1,2,2,3,2,0
70926,69,0,0,4,31,6,76092,2,1360,4,2,210497,2063,2,0,0,1,1,4,2,2,1,0
3769,53,1,3,3,1,5,34464,2,1149,4,0,450905,2797,2,2,0,4,1,1,1,1,2,0
26375,57,0,1,1,28,1,74993,1,413,3,4,881002,2670,3,1,1,4,0,1,1,2,0,0
40705,20,0,2,2,5,7,119925,1,233,3,0,321438,4400,2,1,0,3,1,2,3,3,2,0
27267,38,1,1,1,12,4,140937,2,790,1,1,547925,1465,1,2,2,3,1,4,0,3,2,0
5668,50,1,0,1,12,1,65408,3,180,3,2,425796,3608,0,0,2,4,2,2,1,2,2,0
87929,55,0,2,4,34,0,66951,4,427,0,4,858308,1215,3,4,3,2,0,3,1,2,0,0
87107,34,1,4,2,3,2,92777,4,1958,3,2,144077,4654,3,2,3,3,3,1,0,0,1,0
58371,70,1,1,3,4,1,51670,2,1046,0,1,176745,2471,0,4,1,0,0,1,2,2,1,0
80483,64,0,4,3,27,6,114471,0,88,4,4,266277,2939,3,3,3,1,0,2,2,0,1,0
22425,37,0,1,3,0,6,114101,0,1474,0,1,962316,1796,2,4,0,2,4,4,0,0,0,0
34249,57,0,0,1,8,5,115127,2,1310,2,2,976018,3050,2,3,0,4,2,0,1,0,0,0
93608,39,1,4,3,13,1,70270,0,2,0,4,149784,4641,0,4,0,3,4,1,0,2,1,0
54917,34,1,0,0,23,1,101975,1,1672,2,2,156232,3960,2,4,1,2,1,4,0,0,1,0
94776,30,1,2,2,5,2,72547,2,1118,2,1,571540,2161,3,0,2,3,2,4,0,2,2,0
74038,23,1,1,1,21,0,35815,2,182,2,1,436356,3369,1,0,2,2,4,0,3,1,2,0
10222,69,1,1,4,31,5,85478,0,1347,4,1,865518,3121,3,1,3,0,4,1,2,0,0,0
14747,68,1,0,4,27,2,44424,1,1033,3,2,774683,758,1,1,2,0,1,0,2,1,0,0
3529,69,0,2,1,21,7,145516,0,650,0,4,823761,4574,0,4,1,0,0,1,2,3,0,0
72360,65,0,0,4,6,0,73225,1,1378,3,1,189175,2749,0,1,3,2,3,0,2,2,1,0
94357,41,0,4,3,26,2,84260,4,1636,4,1,797605,4829,2,4,3,3,1,1,1,0,0,0
48275,38,0,2,4,17,3,36628,1,1101,0,4,811049,3353,0,2,3,3,0,4,0,1,0,0
86574,39,1,4,1,34,5,88180,0,1378,0,2,766607,4038,0,4,0,2,3,2,0,0,0,0
87216,21,0,2,2,17,1,106226,2,676,3,0,55365,3500,2,3,3,2,2,1,3,0,1,0
12297,42,0,0,1,32,5,117512,0,430,2,0,781547,4350,1,3,1,2,1,0,1,3,0,0
8702,62,0,2,4,1,5,133102,3,1999,4,4,171471,4488,1,0,0,4,0,4,2,3,1,0
17261,22,0,1,4,33,7,38781,0,296,4,1,196207,1046,2,1,4,3,3,1,3,1,1,0
84794,33,0,0,0,14,1,122804,1,176,0,1,613028,4595,3,4,1,2,1,4,0,3,2,0
48997,19,0,0,2,0,4,69189,0,1110,4,0,803757,2759,2,1,3,4,1,3,3,2,0,0
10085,64,1,1,3,13,4,119285,3,568,4,3,102033,1692,1,3,4,1,1,2,2,3,1,0
32326,69,1,2,2,7,0,80208,0,1066,3,3,178222,4641,0,2,0,3,1,3,2,2,1,0
78147,53,1,2,4,26,5,38943,3,2011,4,4,676264,1666,0,4,1,0,1,4,1,1,0,0
11937,25,0,1,0,17,1,114443,4,627,0,1,250883,4413,0,4,2,3,4,1,3,0,1,0
47728,70,0,4,2,17,0,41016,4,1070,1,2,514429,3713,2,3,0,3,1,4,2,1,2,0
4278,68,1,4,4,11,4,90971,0,1906,3,3,851429,2953,1,2,1,0,1,4,2,0,0,0
34537,69,0,4,2,23,0,80030,0,1016,4,0,239290,2277,1,4,3,3,4,3,2,2,1,0
57698,48,1,1,1,21,7,71804,2,1290,3,0,986457,1903,2,4,4,1,0,2,1,2,0,0
75296,36,1,0,3,32,2,56003,3,1936,0,2,855957,3568,2,0,2,3,1,4,0,2,0,0
2176,66,1,3,3,11,1,97490,1,339,2,0,898117,3722,0,4,1,3,2,4,2,0,0,0
92890,42,0,0,0,11,0,37471,1,180,4,0,409096,3618,0,2,2,0,2,2,1,1,2,0
43687,37,1,2,2,21,6,36793,0,2000,3,1,294120,4831,0,2,3,4,1,0,0,1,1,0
69278,32,1,3,3,24,3,35570,4,61,0,2,514134,2500,3,4,0,3,4,3,0,1,2,0
100000,49,1,0,3,32,5,59167,4,560,0,0,625207,3384,0,0,2,3,1,4,1,2,2,0
22990,38,1,4,0,29,3,86993,3,1523,0,3,504455,4559,3,3,1,3,2,3,0,0,2,0
68282,30,1,0,1,13,4,116301,3,600,0,3,198699,960,1,4,3,4,1,3,0,3,1,0
95380,31,1,0,1,25,5,144945,4,513,0,4,752047,4443,0,0,0,4,0,4,0,3,0,0
94932,59,0,1,4,11,5,92422,3,775,0,4,652395,3488,0,4,1,0,3,3,1,0,0,0
8835,48,1,4,3,0,0,116696,1,1280,2,2,148023,702,0,2,0,4,3,1,1,3,1,0
80524,33,0,3,4,14,7,123611,2,1416,3,2,384027,2179,3,0,1,3,4,4,0,3,2,0
47914,63,1,0,1,30,5,92925,2,1844,0,0,108074,3477,1,4,1,4,4,2,2,0,1,0
43607,43,0,3,0,26,8,114312,3,59,0,1,934766,3313,2,3,3,3,2,4,1,0,0,0
83435,21,0,1,0,18,3,41698,3,209,1,0,730109,4269,3,4,0,3,0,4,3,1,0,0
68686,62,0,4,2,31,2,81457,3,775,3,1,790020,3310,2,2,3,3,2,3,2,0,0,0
97363,66,0,2,0,28,2,117936,0,851,0,2,785767,3143,0,0,0,4,4,0,2,3,0,0
64671,32,0,0,4,24,3,41318,1,501,0,2,400806,3542,2,0,4,3,1,1,0,1,2,0
31003,38,0,4,0,29,1,119776,2,1162,0,1,133041,1546,1,0,3,4,2,3,0,3,1,0
5822,65,0,4,0,26,4,66317,4,593,3,3,618086,3095,0,3,0,4,2,3,2,2,2,0
41291,34,0,3,4,1,3,42430,2,1183,2,2,183770,4951,2,2,2,0,3,4,0,1,1,0
79839,32,1,3,2,34,0,114276,1,1843,1,1,190963,4940,2,4,1,4,4,1,0,0,1,0
64309,55,0,1,2,9,5,35965,0,1068,1,4,196455,4392,2,2,1,3,1,2,1,1,1,0
30088,37,1,4,3,33,8,37991,0,1764,0,4,652584,1606,0,4,1,2,2,3,0,1,0,0
2556,41,1,3,0,33,1,120890,2,1589,3,1,692389,3477,0,3,0,2,2,2,1,3,0,0
80103,63,0,2,4,1,7,69271,3,333,0,4,346487,3536,0,4,1,4,1,1,2,2,2,0
88614,20,1,4,3,4,1,119600,0,278,1,4,564321,996,0,4,2,4,3,0,3,3,2,0
77074,65,1,0,2,25,2,145046,0,1608,0,1,435843,4540,2,4,2,4,1,1,2,3,2,0
47551,45,1,1,3,22,3,102713,0,1062,4,0,642238,4404,0,2,2,1,4,0,1,0,0,0
85340,25,0,3,0,34,6,55123,2,645,0,1,791891,4793,3,0,3,3,2,2,3,2,0,0
68638,53,0,2,3,13,1,38696,2,468,3,0,882357,4373,3,3,1,1,2,2,1,1,0,0
62838,70,0,0,0,21,1,83801,2,1372,1,2,387993,4660,3,2,1,2,3,1,2,0,2,0
43632,26,0,4,3,21,8,145936,2,295,2,1,244041,3751,1,4,1,4,0,0,0,3,1,0
12934,56,0,0,0,26,3,34346,4,1835,4,1,173324,2257,2,3,2,0,1,2,1,1,1,0
96629,40,0,2,4,15,0,93940,4,1283,3,1,281265,1727,0,1,3,3,1,4,0,0,1,0
90757,31,0,4,0,8,1,73583,1,642,2,3,162240,3432,2,4,3,2,4,4,0,2,1,0
17170,48,1,1,2,4,3,102620,2,1181,0,0,605627,3753,3,1,4,4,3,0,1,0,2,0
88995,67,0,2,1,33,3,64788,3,561,4,1,892160,4450,0,1,0,3,3,0,2,2,0,0
21771,66,0,3,1,31,1,133833,0,123,2,3,334007,1831,1,1,4,4,4,4,2,3,2,0
89733,25,0,1,0,17,7,78632,2,2008,3,0,215942,3723,0,1,4,4,3,3,3,2,1,0
21842,42,0,1,2,13,3,119506,0,726,2,3,287619,4490,1,4,1,4,0,0,1,3,1,0
70719,56,1,4,0,17,3,104515,2,1244,2,0,666002,4847,0,2,1,4,3,1,1,0,0,0
33211,53,0,3,0,0,0,123881,3,1655,0,2,455093,1609,3,3,2,4,3,4,1,3,2,0
4282,41,0,3,3,30,4,146447,3,430,4,2,790769,2104,1,2,2,1,3,0,1,3,0,0
63275,69,1,1,1,11,7,109844,0,259,0,1,474833,4646,3,0,1,0,4,4,2,0,2,0
5090,32,1,4,4,20,8,80447,3,1614,2,3,894186,2278,2,1,2,1,2,4,0,2,0,0
81005,34,1,4,0,32,5,25189,3,518,3,4,962214,1733,2,0,1,4,0,1,0,1,0,0
46850,19,1,1,0,33,2,114273,4,1445,0,2,665048,4577,1,3,3,4,3,3,3,0,0,0
3249,31,0,3,0,19,2,91941,1,1222,0,0,292930,3660,1,0,2,1,2,1,0,0,1,0
77795,35,0,3,2,17,2,71656,1,1163,0,1,406336,1477,3,0,1,4,4,3,0,2,2,0
46715,54,0,0,0,32,7,142396,4,1030,3,1,777554,2850,3,3,3,4,1,0,1,3,0,0
17137,30,1,4,3,28,6,39720,2,351,0,0,713856,669,2,2,1,3,3,3,0,1,0,0
32992,19,0,0,3,15,5,53147,0,253,3,3,579405,4352,0,2,0,1,4,4,3,2,2,0
24733,45,1,4,3,29,5,109913,0,100,2,4,190725,747,0,1,2,2,3,0,1,0,1,0
87514,50,0,0,3,9,8,86578,4,30,0,2,362417,4130,0,0,1,3,2,3,1,0,2,0
84809,48,1,1,0,12,4,120282,2,1267,2,4,622140,2439,1,0,0,3,3,1,1,3,2,0
